symbol,timestamp_utc,open,high,low,close,volume,ema20,ema50,ema200,rsi14,macd_line,macd_signal,macd_hist,atr14,adx14,bb_upper,bb_mid,bb_lower,bb_width_pct,atr_percentile,bb_width_percentile,ema_stack,higher_high_higher_low,lower_high_lower_low,regime,strong_uptrend,panic,compression,supertrend_dir_10_3,donchian_high20,donchian_low10,keltner_upper_20_10_2,keltner_mid20,atr_breakout_level_14_1p5
ETH/USD,2026-04-23T00:00:00+00:00,2374.0,2382.42,2344.52,2372.63,33.2408,2384.458641,2361.987785,2328.320221,47.56,10.108216,15.631361,-5.523145,18.724484,29.72,2415.166464,2395.323,2375.479536,1.657,72.1,14.7,UP,True,False,NEUTRAL,False,False,False,1,2423.28,2344.52,2422.492776,2384.458641,2402.316726
ETH/USD,2026-04-23T01:00:00+00:00,2370.81,2372.06,2363.37,2366.89,6.8193,2382.785437,2362.180029,2328.704,45.31,7.57493,14.020075,-6.445145,18.048449,29.27,2416.911994,2393.6695,2370.427006,1.942,66.1,21.1,UP,True,False,NEUTRAL,False,False,False,1,2423.28,2344.52,2418.868158,2382.785437,2399.702674
ETH/USD,2026-04-23T02:00:00+00:00,2364.62,2364.62,2344.0,2351.73,14.4128,2379.827776,2361.770224,2328.933114,39.94,4.294493,12.074959,-7.780465,18.394274,29.72,2421.16307,2391.5885,2362.01393,2.473,69.6,34.1,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2344.0,2416.880225,2379.827776,2394.481411
ETH/USD,2026-04-23T03:00:00+00:00,2350.99,2350.99,2333.95,2342.38,4.7598,2376.261321,2361.009823,2329.066914,37.02,0.929542,9.845875,-8.916333,18.350398,30.51,2425.758386,2389.21,2352.661614,3.059,68.9,49.2,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2413.164526,2376.261321,2379.255596
ETH/USD,2026-04-23T04:00:00+00:00,2339.67,2348.96,2338.03,2347.68,15.4107,2373.539291,2360.487084,2329.252119,39.71,-1.294617,7.617777,-8.912394,17.820369,31.25,2427.873401,2387.0965,2346.319599,3.416,62.9,55.9,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2408.938175,2373.539291,2369.110554
ETH/USD,2026-04-23T05:00:00+00:00,2348.0,2352.26,2342.5,2350.93,2.5707,2371.386025,2360.112297,2329.467819,41.36,-2.763179,5.541585,-8.304765,17.244628,31.63,2428.911991,2385.212,2341.512009,3.664,55.2,60.0,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2405.19702,2371.386025,2373.546943
ETH/USD,2026-04-23T06:00:00+00:00,2349.34,2358.92,2349.34,2355.48,5.265,2369.871165,2359.930638,2329.726647,43.69,-3.51931,3.729406,-7.248716,16.697155,31.38,2428.866765,2383.415,2337.963235,3.814,50.1,62.9,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2402.217061,2369.871165,2375.975733
ETH/USD,2026-04-23T07:00:00+00:00,2355.5,2356.99,2340.94,2343.04,11.7358,2367.315816,2359.26826,2329.859118,39.12,-5.063979,1.970729,-7.034708,16.65093,31.55,2428.924166,2380.7085,2332.492834,4.051,49.7,66.3,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2399.637123,2367.315816,2380.456395
ETH/USD,2026-04-23T08:00:00+00:00,2338.98,2345.25,2336.0,2340.72,3.5387,2364.782881,2358.540877,2329.967186,38.31,-6.401551,0.296273,-6.697825,16.122292,31.92,2427.750015,2377.625,2327.499985,4.216,43.6,68.7,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2333.95,2395.722057,2364.782881,2367.223438
ETH/USD,2026-04-23T09:00:00+00:00,2337.93,2337.93,2313.84,2316.74,7.1685,2360.207369,2356.901627,2329.835573,31.17,-9.289489,-1.620879,-7.66861,16.8907,33.1,2426.294275,2372.6965,2319.098725,4.518,52.0,70.9,UP,True,False,NEUTRAL,False,False,False,-1,2423.28,2313.84,2393.428627,2360.207369,2366.056049
ETH/USD,2026-04-23T10:00:00+00:00,2316.92,2316.92,2306.58,2312.86,10.3178,2355.698096,2355.174505,2329.666661,30.19,-11.755771,-3.647858,-8.107914,16.422792,34.41,2425.453961,2368.0785,2310.703039,4.846,46.8,75.5,UP,False,False,NEUTRAL,False,False,False,-1,2412.71,2306.58,2387.665228,2355.698096,2341.374189
ETH/USD,2026-04-23T11:00:00+00:00,2316.39,2331.63,2315.36,2331.63,4.1453,2353.405896,2354.251191,2329.686197,40.02,-12.056753,-5.329637,-6.727116,16.59045,34.37,2421.360732,2364.438,2307.515268,4.815,49.3,75.1,MIXED,False,False,NEUTRAL,False,False,False,-1,2412.71,2306.58,2385.930315,2353.405896,2337.745675
ETH/USD,2026-04-23T12:00:00+00:00,2329.13,2334.29,2322.08,2328.0,7.7775,2350.986287,2353.221732,2329.669419,38.88,-12.444738,-6.752657,-5.692081,16.277561,34.11,2419.459939,2361.462,2303.464061,4.912,45.2,76.1,MIXED,False,False,NEUTRAL,False,False,False,-1,2405.91,2306.58,2382.700264,2350.986287,2356.046341
ETH/USD,2026-04-23T13:00:00+00:00,2330.06,2331.48,2316.16,2320.4,6.0338,2348.073307,2351.934606,2329.577186,36.53,-13.213163,-8.044758,-5.168405,16.209164,34.13,2414.682756,2357.335,2299.987244,4.865,44.5,75.6,MIXED,False,False,NEUTRAL,False,False,False,-1,2405.91,2306.58,2379.679887,2348.073307,2352.313745
ETH/USD,2026-04-23T14:00:00+00:00,2318.99,2333.85,2318.99,2333.85,15.3107,2346.718707,2351.225405,2329.619702,43.08,-12.591693,-8.954145,-3.637548,16.112795,33.93,2408.978482,2354.0875,2299.196518,4.663,43.2,72.7,MIXED,False,True,NEUTRAL,False,False,False,-1,2405.91,2306.58,2378.136628,2346.718707,2344.569192
ETH/USD,2026-04-23T15:00:00+00:00,2335.41,2342.59,2324.97,2333.02,3.3193,2345.414068,2350.511468,2329.653535,42.79,-12.027502,-9.568817,-2.458686,16.220452,33.02,2401.998769,2350.723,2299.447231,4.363,44.9,68.8,MIXED,False,True,NEUTRAL,False,False,False,-1,2405.73,2306.58,2377.214197,2345.414068,2358.180678
ETH/USD,2026-04-23T16:00:00+00:00,2330.32,2334.57,2324.04,2324.63,36.109,2343.434633,2349.496508,2329.60355,39.83,-12.117695,-10.078592,-2.039102,15.813991,32.23,2396.20384,2347.37,2298.53616,4.161,39.5,66.5,MIXED,False,True,NEUTRAL,False,False,False,-1,2405.73,2306.58,2374.160749,2343.434633,2356.740987
ETH/USD,2026-04-23T17:00:00+00:00,2327.72,2329.02,2285.8,2307.93,21.725,2340.053239,2347.866449,2329.387893,34.7,-13.382459,-10.739365,-2.643093,17.771563,33.06,2387.22541,2342.6225,2298.01959,3.808,62.8,61.6,MIXED,False,True,NEUTRAL,False,False,False,-1,2404.26,2285.8,2376.350744,2340.053239,2351.287345
ETH/USD,2026-04-23T18:00:00+00:00,2311.43,2316.9,2308.73,2308.73,7.103,2337.070074,2346.331686,2329.182342,35.13,-14.157046,-11.422902,-2.734145,17.14288,33.84,2377.338417,2338.175,2299.011583,3.35,55.2,53.2,MIXED,False,True,NEUTRAL,False,False,False,-1,2398.92,2285.8,2371.531828,2337.070074,2333.644321
ETH/USD,2026-04-23T19:00:00+00:00,2306.59,2316.46,2302.91,2314.15,11.4306,2334.887209,2345.06966,2329.032766,38.11,-14.170218,-11.972365,-2.197853,16.886246,34.75,2371.955843,2335.171,2298.386157,3.151,52.7,49.3,MIXED,False,True,NEUTRAL,False,False,False,-1,2382.42,2285.8,2368.612788,2334.887209,2334.059369
ETH/USD,2026-04-23T20:00:00+00:00,2315.96,2328.45,2315.96,2324.81,14.3799,2333.927475,2344.275163,2328.990748,43.61,-13.168684,-12.211629,-0.957055,16.701514,34.59,2365.50754,2332.78,2300.05246,2.806,51.3,42.9,MIXED,False,True,NEUTRAL,False,False,False,-1,2372.06,2285.8,2367.140496,2333.927475,2339.202271
ETH/USD,2026-04-23T21:00:00+00:00,2324.45,2328.71,2321.46,2323.28,3.1731,2332.91343,2343.451823,2328.933925,43.02,-12.355987,-12.2405,-0.115486,16.026406,34.43,2359.537799,2330.5995,2301.661201,2.483,42.4,34.4,MIXED,False,True,NEUTRAL,False,False,False,-1,2364.62,2285.8,2364.255149,2332.91343,2348.849609
ETH/USD,2026-04-23T22:00:00+00:00,2327.3,2338.26,2325.94,2330.39,3.3966,2332.673103,2342.939595,2328.948413,46.63,-11.01127,-11.994654,0.983384,15.951663,33.52,2356.80117,2329.5325,2302.26383,2.341,41.2,31.1,MIXED,False,True,NEUTRAL,False,False,False,-1,2358.92,2285.8,2363.87665,2332.673103,2347.207494
ETH/USD,2026-04-23T23:00:00+00:00,2331.18,2331.31,2324.19,2330.66,3.8182,2332.481379,2342.458042,2328.965444,46.77,-9.810694,-11.557862,1.747168,15.32083,32.76,2355.581991,2328.9465,2302.311009,2.287,33.3,29.1,MIXED,False,True,COMPRESSION,False,False,True,-1,2358.92,2285.8,2361.988571,2332.481379,2353.371245
ETH/USD,2026-04-24T00:00:00+00:00,2331.04,2337.24,2328.34,2331.95,3.8502,2332.430772,2342.045962,2328.995141,47.47,-8.655363,-10.977362,2.322,14.862199,31.58,2353.430347,2328.16,2302.889653,2.171,28.1,25.2,MIXED,False,True,COMPRESSION,False,False,True,-1,2358.92,2285.8,2360.767245,2332.430772,2352.953299
ETH/USD,2026-04-24T01:00:00+00:00,2331.62,2333.07,2320.0,2332.84,2.9844,2332.469746,2341.684944,2329.033398,47.97,-7.580555,-10.298001,2.717446,14.734185,30.93,2350.407257,2327.2555,2304.103743,1.99,27.3,21.9,MIXED,False,True,COMPRESSION,False,False,True,-1,2358.92,2285.8,2360.586572,2332.469746,2354.051277
ETH/USD,2026-04-24T02:00:00+00:00,2328.84,2329.95,2316.11,2319.89,5.922,2331.271675,2340.83024,2328.942419,41.66,-7.685129,-9.775426,2.090297,14.876743,30.54,2344.837379,2325.476,2306.114621,1.665,28.9,15.3,MIXED,False,True,COMPRESSION,False,False,True,-1,2356.99,2285.8,2359.922818,2331.271675,2355.155115
ETH/USD,2026-04-24T03:00:00+00:00,2319.89,2319.94,2300.53,2308.3,12.0886,2329.083896,2339.554545,2328.737022,36.98,-8.60404,-9.541149,0.93711,15.200547,30.9,2342.715262,2323.739,2304.762738,1.633,32.4,14.4,MIXED,False,True,COMPRESSION,False,False,True,-1,2345.25,2300.53,2358.751925,2329.083896,2342.690821
ETH/USD,2026-04-24T04:00:00+00:00,2308.61,2310.15,2301.83,2306.59,2.522,2326.94162,2338.261817,2328.516654,36.33,-9.362342,-9.505388,0.143046,14.709079,31.23,2340.730006,2322.0325,2303.334994,1.61,27.1,14.0,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2355.306846,2326.94162,2330.363619
ETH/USD,2026-04-24T05:00:00+00:00,2306.43,2316.02,2300.77,2316.02,4.3906,2325.901466,2337.389589,2328.392309,42.34,-9.097509,-9.423812,0.326303,14.747717,31.0,2340.73735,2321.9965,2303.25565,1.614,27.9,14.1,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2354.480169,2325.901466,2328.711575
ETH/USD,2026-04-24T06:00:00+00:00,2314.95,2316.73,2309.61,2309.61,1.1497,2324.349898,2336.300194,2328.20542,39.6,-9.297683,-9.398586,0.100903,14.20288,30.72,2340.941689,2321.834,2302.726311,1.646,23.1,14.8,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2351.494731,2324.349898,2337.32432
ETH/USD,2026-04-24T07:00:00+00:00,2315.0,2315.49,2309.63,2309.63,2.8809,2322.948003,2335.254304,2328.02059,39.62,-9.346963,-9.388262,0.041299,13.608388,30.45,2339.991699,2320.734,2301.476301,1.66,19.2,15.5,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2348.554353,2322.948003,2330.022582
ETH/USD,2026-04-24T08:00:00+00:00,2312.1,2321.31,2312.1,2316.2,2.8195,2322.305336,2334.507076,2327.902972,43.93,-8.754951,-9.2616,0.506648,13.470646,29.62,2339.197059,2320.144,2301.090941,1.642,18.8,14.8,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2347.687051,2322.305336,2329.835969
ETH/USD,2026-04-24T09:00:00+00:00,2315.92,2315.92,2304.78,2306.47,9.8433,2320.797209,2333.407583,2327.689709,39.44,-8.967536,-9.202787,0.235251,13.324172,29.31,2339.408992,2319.4475,2299.486008,1.721,18.3,17.1,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2345.924752,2320.797209,2336.186257
ETH/USD,2026-04-24T10:00:00+00:00,2315.0,2318.6,2314.17,2318.6,0.6273,2320.587951,2332.826893,2327.599264,46.74,-8.064261,-8.975082,0.910821,13.238874,28.76,2337.520944,2318.685,2299.849056,1.625,17.9,14.4,MIXED,False,True,COMPRESSION,False,False,True,-1,2342.59,2300.53,2345.62874,2320.587951,2326.32831
ETH/USD,2026-04-24T11:00:00+00:00,2317.02,2331.61,2317.02,2329.85,9.54,2321.470051,2332.710152,2327.62166,52.47,-6.36723,-8.453511,2.086281,13.335383,27.03,2336.925557,2318.5265,2300.127443,1.587,18.5,13.6,MIXED,False,True,COMPRESSION,False,False,True,-1,2338.26,2300.53,2346.924761,2321.470051,2338.603074
ETH/USD,2026-04-24T12:00:00+00:00,2330.03,2331.22,2323.19,2323.19,7.4842,2321.633855,2332.336813,2327.577563,49.1,-5.496369,-7.862083,2.365714,12.956427,25.43,2336.768529,2318.4545,2300.140471,1.58,16.7,13.3,MIXED,False,True,COMPRESSION,False,False,True,-1,2338.26,2300.53,2346.149094,2321.633855,2349.28464
ETH/USD,2026-04-24T13:00:00+00:00,2326.75,2329.81,2312.04,2316.68,5.038,2321.16206,2331.72282,2327.46913,46.0,-5.27075,-7.343816,2.073066,13.300253,24.77,2336.58705,2318.892,2301.19695,1.526,18.5,12.1,MIXED,False,False,COMPRESSION,False,False,True,-1,2338.26,2300.77,2346.779775,2321.16206,2343.14038
ETH/USD,2026-04-24T14:00:00+00:00,2310.45,2317.5,2304.56,2313.3,4.6639,2320.413292,2331.000357,2327.328144,44.43,-5.303547,-6.935763,1.632215,13.274521,24.64,2336.397849,2319.1205,2301.843151,1.49,18.4,12.0,MIXED,False,False,COMPRESSION,False,False,True,-1,2338.26,2300.77,2346.057236,2320.413292,2336.591781
ETH/USD,2026-04-24T15:00:00+00:00,2312.36,2330.68,2302.22,2322.44,8.489,2320.606312,2330.664657,2327.279505,49.46,-4.539687,-6.456547,1.916861,14.359198,23.36,2336.712956,2319.535,2302.357044,1.481,25.6,11.9,MIXED,False,False,COMPRESSION,False,False,True,-1,2338.26,2302.22,2349.377861,2320.606312,2334.838797
ETH/USD,2026-04-24T16:00:00+00:00,2321.83,2322.56,2311.01,2313.41,20.074,2319.920949,2329.988003,2327.1415,45.11,-4.609828,-6.087204,1.477375,14.158541,22.16,2336.161528,2318.965,2301.768472,1.483,24.0,12.0,MIXED,False,False,COMPRESSION,False,False,True,-1,2338.26,2302.22,2348.125343,2319.920949,2343.677812
ETH/USD,2026-04-24T17:00:00+00:00,2314.11,2320.83,2310.03,2320.74,3.3994,2319.998954,2329.625337,2327.077804,49.03,-4.027519,-5.675267,1.647747,13.918645,21.13,2335.942454,2318.838,2301.733546,1.475,22.5,11.7,MIXED,False,False,COMPRESSION,False,False,True,-1,2338.26,2302.22,2347.542909,2319.998954,2334.287968
ETH/USD,2026-04-24T18:00:00+00:00,2318.61,2319.6,2311.78,2319.14,1.9727,2319.917149,2329.214147,2326.998821,48.22,-3.653032,-5.27082,1.617788,13.564456,20.17,2334.542805,2318.2755,2302.008195,1.403,20.1,10.3,MIXED,False,False,COMPRESSION,False,False,True,-1,2337.24,2302.22,2346.498708,2319.917149,2341.086684
ETH/USD,2026-04-24T19:00:00+00:00,2322.88,2325.0,2319.76,2320.35,1.3939,2319.958372,2328.866533,2326.932663,48.9,-3.221476,-4.860951,1.639475,13.014138,18.76,2333.048813,2317.76,2302.471187,1.319,16.9,9.2,MIXED,False,False,COMPRESSION,False,False,True,-1,2337.24,2302.22,2345.053776,2319.958372,2338.661207
ETH/USD,2026-04-24T20:00:00+00:00,2320.29,2328.07,2318.25,2328.07,10.5039,2320.730908,2328.835297,2326.94398,53.17,-2.23081,-4.334923,2.104113,12.785985,17.67,2332.214729,2317.566,2302.917271,1.264,16.1,8.8,MIXED,False,False,COMPRESSION,False,False,True,-1,2333.07,2302.22,2345.280772,2320.730908,2339.528978
ETH/USD,2026-04-24T21:00:00+00:00,2324.91,2327.18,2312.4,2315.47,7.6686,2320.22987,2328.311167,2326.829811,46.37,-2.434353,-3.954809,1.520456,12.991986,16.71,2329.573358,2316.6975,2303.821642,1.112,17.1,5.5,MIXED,False,False,COMPRESSION,False,False,True,-1,2331.61,2302.22,2345.458746,2320.22987,2347.55798
ETH/USD,2026-04-24T22:00:00+00:00,2315.0,2315.7,2307.6,2312.79,4.1365,2319.521311,2327.702494,2326.690112,45.05,-2.779871,-3.719821,0.93995,12.642559,16.25,2329.238194,2316.3425,2303.446806,1.113,15.3,5.6,MIXED,False,False,COMPRESSION,False,False,True,-1,2331.61,2302.22,2343.8473,2319.521311,2334.433838
ETH/USD,2026-04-24T23:00:00+00:00,2312.96,2315.02,2311.81,2315.02,0.9275,2319.092614,2327.205142,2326.573991,46.41,-2.841005,-3.544058,0.703053,11.968805,15.82,2329.058353,2316.6785,2304.298647,1.069,13.3,4.0,MIXED,False,False,COMPRESSION,False,False,True,-1,2331.61,2302.22,2341.628005,2319.092614,2330.743207
ETH/USD,2026-04-25T00:00:00+00:00,2314.06,2315.42,2311.29,2315.42,8.6078,2318.742842,2326.742979,2326.463006,46.67,-2.824618,-3.40017,0.575553,11.40889,15.47,2328.628357,2317.12,2305.611643,0.993,11.6,2.8,MIXED,False,False,COMPRESSION,False,False,True,-1,2331.61,2302.22,2339.850693,2318.742842,2332.133335
ETH/USD,2026-04-25T01:00:00+00:00,2316.89,2319.08,2316.89,2318.18,2.8089,2318.689238,2326.407176,2326.380588,48.5,-2.559418,-3.23202,0.672602,10.855398,14.7,2328.733579,2317.228,2305.722421,0.993,10.1,2.8,MIXED,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2338.418304,2318.689238,2331.703097
ETH/USD,2026-04-25T02:00:00+00:00,2317.84,2317.99,2315.11,2317.32,2.4399,2318.558834,2326.050816,2326.290433,47.95,-2.391077,-3.063831,0.672754,10.299298,14.18,2328.57611,2317.6135,2306.65089,0.946,8.7,2.5,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2336.928993,2318.558834,2333.628947
ETH/USD,2026-04-25T03:00:00+00:00,2318.68,2319.85,2316.32,2318.58,0.8202,2318.56085,2325.757843,2326.213712,48.87,-2.131424,-2.87735,0.745925,9.815777,13.47,2328.396248,2318.061,2307.725752,0.892,7.2,2.5,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2335.799993,2318.56085,2332.043665
ETH/USD,2026-04-25T04:00:00+00:00,2319.41,2319.54,2317.35,2317.35,1.9623,2318.445531,2325.428124,2326.125516,47.98,-2.001823,-2.702244,0.700422,9.271078,12.8,2328.424448,2318.1185,2307.812552,0.889,5.5,2.5,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2334.39876,2318.445531,2332.486618
ETH/USD,2026-04-25T05:00:00+00:00,2313.57,2316.34,2313.1,2315.22,0.4807,2318.138337,2325.027805,2326.017003,46.4,-2.047385,-2.571272,0.523888,8.91243,12.7,2327.499696,2318.556,2309.612304,0.771,5.1,2.3,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2333.346244,2318.138337,2330.718645
ETH/USD,2026-04-25T06:00:00+00:00,2317.45,2317.45,2314.84,2314.84,0.1002,2317.82421,2324.628283,2325.90579,46.11,-2.090063,-2.475031,0.384968,8.462256,12.44,2327.456986,2318.368,2309.279014,0.784,4.9,2.4,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.61,2307.6,2332.033326,2317.82421,2327.913384
ETH/USD,2026-04-25T07:00:00+00:00,2316.14,2317.53,2316.12,2317.53,0.1556,2317.79619,2324.349919,2325.822448,48.57,-1.885095,-2.357043,0.471948,8.049952,12.18,2325.159093,2317.752,2310.344907,0.639,4.8,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2331.22,2307.6,2331.122394,2317.79619,2326.914928
ETH/USD,2026-04-25T08:00:00+00:00,2316.77,2319.2,2316.77,2319.2,0.0911,2317.929886,2324.147962,2325.756553,50.09,-1.569806,-2.199596,0.62979,7.648527,11.67,2324.567541,2317.5525,2310.537459,0.605,4.3,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2330.68,2311.29,2330.40947,2317.929886,2329.002791
ETH/USD,2026-04-25T09:00:00+00:00,2319.44,2320.6,2318.12,2320.6,1.7938,2318.184183,2324.008826,2325.705244,51.39,-1.193214,-1.998319,0.805106,7.279347,10.97,2324.873269,2317.7485,2310.623731,0.615,3.5,1.9,DOWN,False,False,COMPRESSION,False,False,True,-1,2330.68,2311.29,2329.911808,2318.184183,2330.11902
ETH/USD,2026-04-25T10:00:00+00:00,2320.15,2321.48,2319.45,2320.15,18.228,2318.371403,2323.857499,2325.649968,50.93,-0.920462,-1.782748,0.862286,6.904393,10.2,2324.982206,2318.091,2311.199794,0.595,2.8,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2330.68,2313.1,2329.332266,2318.371403,2330.95659
ETH/USD,2026-04-25T11:00:00+00:00,2318.01,2318.01,2313.19,2313.86,1.0027,2317.941746,2323.465441,2325.532655,44.9,-1.198045,-1.665807,0.467762,6.908365,10.42,2324.484761,2317.662,2310.839239,0.589,2.9,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2328.07,2313.1,2329.198522,2317.941746,2330.512548
ETH/USD,2026-04-25T12:00:00+00:00,2314.22,2315.17,2312.25,2313.81,0.9071,2317.548246,2323.086796,2325.416012,44.85,-1.40586,-1.613818,0.207958,6.623482,10.76,2324.456965,2317.682,2310.907035,0.585,2.0,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2328.07,2312.25,2328.263345,2317.548246,2323.795223
ETH/USD,2026-04-25T13:00:00+00:00,2316.27,2317.84,2315.44,2317.84,0.1757,2317.576032,2322.881039,2325.340629,49.31,-1.231176,-1.53729,0.306114,6.438233,10.57,2324.166537,2317.537,2310.907463,0.572,1.3,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2328.07,2312.25,2328.025621,2317.576032,2323.46735
ETH/USD,2026-04-25T14:00:00+00:00,2317.04,2317.94,2315.89,2316.83,0.0955,2317.504982,2322.643744,2325.255946,48.26,-1.160854,-1.462002,0.301149,6.124788,10.37,2324.015698,2317.4215,2310.827302,0.569,0.3,1.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2328.07,2312.25,2327.319612,2317.504982,2327.027182
ETH/USD,2026-04-25T15:00:00+00:00,2316.04,2318.1,2304.77,2308.97,1.2756,2316.692126,2322.107518,2325.093897,40.93,-1.719538,-1.51351,-0.206028,6.639446,11.69,2324.252416,2316.8525,2309.452584,0.639,2.5,2.7,DOWN,False,False,COMPRESSION,False,False,True,-1,2328.07,2304.77,2328.191293,2316.692126,2326.789169
ETH/USD,2026-04-25T16:00:00+00:00,2309.21,2310.6,2302.0,2309.98,1.0434,2316.052876,2321.631929,2324.943509,42.15,-2.057088,-1.622225,-0.434862,6.779486,13.2,2321.928474,2315.948,2309.967526,0.516,2.9,0.9,DOWN,False,False,COMPRESSION,False,False,True,-1,2327.18,2302.0,2328.122127,2316.052876,2319.139228
ETH/USD,2026-04-25T17:00:00+00:00,2309.43,2313.83,2307.39,2309.85,2.9271,2315.462126,2321.169893,2324.793325,42.03,-2.308477,-1.759476,-0.549002,6.755237,13.97,2322.212353,2315.667,2309.121647,0.565,2.9,1.9,DOWN,False,False,COMPRESSION,False,False,True,-1,2321.48,2302.0,2327.612451,2315.462126,2320.112855
ETH/USD,2026-04-25T18:00:00+00:00,2310.11,2314.12,2309.98,2312.28,1.4965,2315.159066,2320.82127,2324.668815,45.17,-2.285282,-1.864637,-0.420645,6.57772,14.62,2322.235283,2315.6415,2309.047717,0.569,2.3,2.1,DOWN,False,False,COMPRESSION,False,False,True,-1,2321.48,2302.0,2326.948359,2315.159066,2319.71658
ETH/USD,2026-04-25T19:00:00+00:00,2311.48,2312.41,2307.17,2309.84,2.5415,2314.652489,2320.390632,2324.521264,42.67,-2.435709,-1.978851,-0.456858,6.482168,15.58,2322.443936,2315.3825,2308.321064,0.61,1.7,2.9,DOWN,False,False,COMPRESSION,False,False,True,-1,2321.48,2302.0,2326.310852,2314.652489,2322.003252
ETH/USD,2026-04-25T20:00:00+00:00,2310.23,2312.45,2308.61,2311.58,5.9272,2314.359871,2320.045117,2324.392495,45.0,-2.387005,-2.060482,-0.326523,6.293442,16.46,2322.443633,2315.1905,2307.937367,0.627,0.8,3.2,DOWN,False,False,COMPRESSION,False,False,True,-1,2321.48,2302.0,2325.620398,2314.359871,2319.280163
ETH/USD,2026-04-25T21:00:00+00:00,2315.6,2317.26,2315.6,2316.57,0.1614,2314.570359,2319.908838,2324.31466,51.15,-1.923581,-2.033102,0.109521,6.249625,16.26,2322.263684,2315.11,2307.956316,0.618,0.8,3.2,DOWN,False,True,COMPRESSION,False,False,True,-1,2321.48,2302.0,2325.840834,2314.570359,2320.954437
ETH/USD,2026-04-25T22:00:00+00:00,2316.12,2320.48,2316.08,2318.77,2.7219,2314.970325,2319.864177,2324.259489,53.61,-1.36308,-1.899097,0.536018,6.117509,15.46,2322.452746,2315.1825,2307.912254,0.628,0.3,3.5,DOWN,False,True,COMPRESSION,False,False,True,-1,2321.48,2302.0,2325.993752,2314.970325,2325.746263
